GalaxyID,class
618682,elliptical
618719,elliptical
618749,elliptical
618756,elliptical
618791,elliptical
618840,elliptical
618869,elliptical
618883,sphere
618939,espiral
618973,sphere
618998,elliptical
619008,espiral
619012,elliptical
619015,elliptical
619020,sphere
619040,espiral
619041,irregular
619045,elliptical
619099,espiral
619100,espiral
619137,irregular
619140,espiral
619142,sphere
619149,sphere
619153,espiral
619176,elliptical
619277,sphere
619281,sphere
619293,elliptical
619302,espiral
619306,sphere
619311,elliptical
619319,sphere
619323,sphere
619369,sphere
619387,elliptical
619429,espiral
619432,sphere
619459,elliptical
619495,sphere
619521,sphere
619545,irregular
619549,elliptical
619554,elliptical
619572,sphere
619577,sphere
619583,sphere
619605,espiral
619657,sphere
619661,sphere
619669,elliptical
619673,espiral
619675,irregular
619691,espiral
619693,irregular
619695,sphere
619749,sphere
619761,irregular
619767,sphere
619815,sphere
619854,sphere
619858,espiral
619872,elliptical
619904,sphere
619942,espiral
619990,espiral
620018,espiral
620043,sphere
620046,elliptical
620071,sphere
620073,espiral
620100,sphere
620103,elliptical
620128,espiral
620132,elliptical
620143,elliptical
620148,espiral
620150,elliptical
620159,sphere
620204,espiral
620205,sphere
620211,elliptical
620213,elliptical
620219,irregular
620231,espiral
620294,irregular
620321,sphere
620323,sphere
620360,elliptical
620387,elliptical
620401,sphere
620443,elliptical
620466,sphere
620468,sphere
620469,elliptical
620486,elliptical
620492,elliptical
620493,elliptical
620511,sphere
620519,sphere
620580,sphere
620582,sphere
620597,sphere
620650,elliptical
620675,elliptical
620682,sphere
620684,espiral
620725,elliptical
620769,irregular
620772,irregular
620797,elliptical
620886,elliptical
620900,irregular
620907,elliptical
620910,elliptical
620921,espiral
620937,sphere
620938,sphere
620952,elliptical
620954,sphere
620965,elliptical
620972,sphere
620989,sphere
621006,elliptical
621051,irregular
621112,sphere
621116,sphere
621117,elliptical
621145,sphere
621156,sphere
621222,sphere
621240,sphere
621306,sphere
621322,elliptical
621329,sphere
621334,elliptical
621344,elliptical
621373,espiral
621380,espiral
621411,elliptical
621420,elliptical
621422,elliptical
621429,espiral
621438,elliptical
621465,elliptical
621496,elliptical
621499,sphere
621505,sphere
621601,elliptical
621621,elliptical
621624,elliptical
621633,elliptical
621641,sphere
621652,elliptical
621663,irregular
621678,sphere
621690,sphere
621724,elliptical
621737,sphere
621768,sphere
621817,espiral
621833,elliptical
621895,espiral
621927,elliptical
621930,elliptical
621942,espiral
621955,espiral
621972,sphere
621974,sphere
622010,elliptical
622042,sphere
622098,espiral
622118,sphere
622127,sphere
622132,sphere
622165,elliptical
622170,sphere
622202,espiral
622245,elliptical
622266,sphere
622269,espiral
622304,sphere
622328,sphere
622381,espiral
622400,elliptical
622411,sphere
622424,elliptical
622485,elliptical
622489,sphere
622533,elliptical
622534,espiral
622538,sphere
622540,elliptical
622544,sphere
622547,sphere
622563,espiral
622574,sphere
622590,sphere
622628,espiral
622630,elliptical
622652,irregular
622669,sphere
622671,sphere
622685,elliptical
622686,sphere
622691,espiral
622721,elliptical
622802,espiral
622821,espiral
622827,sphere
622841,elliptical
622900,sphere
622907,espiral
622924,espiral
622947,sphere
622968,espiral
622969,elliptical
622991,elliptical
622992,sphere
622994,elliptical
622995,sphere
623020,espiral
623091,sphere
623092,sphere
623095,elliptical
623106,irregular
623150,elliptical
623183,espiral
623186,elliptical
623215,elliptical
623255,elliptical
623269,sphere
623320,elliptical
623322,elliptical
623360,elliptical
623375,sphere
623378,sphere
623384,sphere
623390,sphere
623391,elliptical
623446,sphere
623451,elliptical
623458,espiral
623497,sphere
623519,sphere
623535,espiral
623542,irregular
623553,irregular
623556,elliptical
623570,sphere
623646,sphere
623679,sphere
623722,sphere
623762,elliptical
623771,elliptical
623795,elliptical
623818,espiral
623835,sphere
623878,elliptical
623891,sphere
623899,elliptical
623916,sphere
623925,sphere
623928,elliptical
623936,espiral
623941,irregular
623955,elliptical
623989,elliptical
624005,sphere
624017,sphere
624038,elliptical
624039,elliptical
624065,sphere
624093,irregular
624094,sphere
624095,elliptical
624124,espiral
624168,espiral
624185,espiral
624208,sphere
624213,sphere
624250,sphere
624258,elliptical
624265,elliptical
624266,sphere
624298,sphere
624332,sphere
624360,sphere
624363,sphere
624380,sphere
624391,espiral
624415,irregular
624470,sphere
624509,elliptical
624593,elliptical
624599,elliptical
624617,sphere
624637,elliptical
624640,elliptical
624642,sphere
624686,elliptical
624719,elliptical
624721,elliptical
624762,elliptical
624795,espiral
624822,sphere
624855,elliptical
624972,elliptical
625000,sphere
625001,elliptical
625005,espiral
625037,sphere
625048,sphere
625069,espiral
625112,sphere
625128,sphere
625153,elliptical
625168,sphere
625176,irregular
625213,sphere
625220,elliptical
625235,elliptical
625267,sphere
625280,elliptical
625285,elliptical
625287,sphere
625313,sphere
625326,elliptical
625327,elliptical
625336,espiral
625340,sphere
625370,elliptical
625380,sphere
625390,elliptical
625424,elliptical
625441,elliptical
625446,espiral
625463,sphere
625540,elliptical
625571,sphere
625586,sphere
625634,sphere
625649,sphere
625713,irregular
625728,elliptical
625768,sphere
625771,sphere
625784,sphere
625786,elliptical
625810,espiral
625816,elliptical
625820,elliptical
625839,sphere
625844,elliptical
625855,sphere
625856,elliptical
625876,elliptical
625880,elliptical
625928,sphere
625936,sphere
625981,sphere
625991,espiral
626019,sphere
626032,elliptical
626069,sphere
626094,sphere
626100,elliptical
626103,elliptical
626132,elliptical
626155,sphere
626169,sphere
626176,espiral
626182,sphere
626208,elliptical
626220,sphere
626231,sphere
626234,sphere
626251,sphere
626261,sphere
626271,sphere
626273,elliptical
626281,elliptical
626294,sphere
626305,sphere
626315,espiral
626320,sphere
626337,elliptical
626350,elliptical
626419,elliptical
626428,espiral
626437,espiral
626440,elliptical
626448,sphere
626472,irregular
626474,irregular
626479,sphere
626484,sphere
626487,espiral
626550,elliptical
626553,elliptical
626560,sphere
626602,elliptical
626625,espiral
626630,elliptical
626636,espiral
626682,sphere
626741,elliptical
626748,elliptical
626757,elliptical
626787,sphere
626793,elliptical
626800,sphere
626804,sphere
626821,espiral
626847,espiral
626854,espiral
626919,sphere
626945,espiral
626972,elliptical
626974,sphere
627027,sphere
627046,sphere
627080,sphere
627126,espiral
627159,sphere
627161,elliptical
627176,sphere
627184,sphere
627185,elliptical
627209,elliptical
627226,elliptical
627237,elliptical
627293,espiral
627298,sphere
627315,elliptical
627329,elliptical
627352,sphere
627381,elliptical
627420,sphere
627465,elliptical
627483,elliptical
627511,elliptical
627522,sphere
627533,sphere
627566,sphere
627567,elliptical
627597,sphere
627598,sphere
627628,sphere
627632,elliptical
627655,sphere
627656,espiral
627695,sphere
627725,espiral
627729,elliptical
627742,elliptical
627743,elliptical
627744,sphere
627754,elliptical
627797,irregular
627799,sphere
627839,espiral
627854,sphere
627875,elliptical
627914,sphere
627960,sphere
628049,sphere
628077,sphere
628123,espiral
628127,sphere
628139,sphere
628171,espiral
628183,sphere
628195,espiral
628205,elliptical
628239,elliptical
628243,elliptical
628306,sphere
628372,sphere
628423,espiral
628439,sphere
628501,elliptical
628502,espiral
628557,espiral
628601,sphere
628630,elliptical
628641,sphere
628664,sphere
628666,espiral
628676,espiral
628698,elliptical
628716,sphere
628720,sphere
628749,espiral
628774,elliptical
628782,elliptical
628807,sphere
628828,sphere
628848,elliptical
628862,elliptical
628867,elliptical
628923,sphere
628929,elliptical
628954,espiral
628965,sphere
628978,elliptical
628981,irregular
629009,sphere
629015,elliptical
629028,irregular
629042,sphere
629080,sphere
629104,elliptical
629114,espiral
629120,sphere
629126,espiral
629169,elliptical
629181,sphere
629234,espiral
629243,elliptical
629246,elliptical
629262,sphere
629316,sphere
629319,elliptical
629346,sphere
629348,sphere
629350,sphere
629360,espiral
629363,elliptical
629410,sphere
629421,sphere
629426,sphere
629437,espiral
629447,espiral
629464,espiral
629469,elliptical
629479,sphere
629490,sphere
629504,elliptical
629515,elliptical
629517,sphere
629526,irregular
629532,irregular
629582,elliptical
629617,sphere
629631,espiral
629698,sphere
629704,espiral
629716,espiral
629728,sphere
629732,sphere
629802,elliptical
629813,espiral
629848,elliptical
629850,elliptical
629854,elliptical
629869,elliptical
629942,sphere
629949,espiral
629982,elliptical
630005,elliptical
630142,elliptical
630222,sphere
630227,sphere
630234,elliptical
630240,espiral
630269,elliptical
630301,sphere
630312,sphere
630368,elliptical
630423,espiral
630478,sphere
630479,elliptical
630505,sphere
630509,sphere
630517,sphere
630569,sphere
630680,irregular
630700,espiral
630734,sphere
630747,elliptical
630760,sphere
630770,espiral
630791,sphere
630795,elliptical
630809,irregular
630815,elliptical
630817,sphere
630825,sphere
630837,elliptical
630872,elliptical
630876,elliptical
630892,elliptical
630918,elliptical
630923,elliptical
630945,espiral
630952,elliptical
630953,sphere
630962,irregular
630984,irregular
630990,sphere
631021,irregular
631058,elliptical
631062,elliptical
631065,sphere
631071,espiral
631077,elliptical
631081,espiral
631083,espiral
631090,elliptical
631094,elliptical
631122,sphere
631132,sphere
631177,espiral
631188,elliptical
631219,sphere
631259,espiral
631275,sphere
631277,sphere
631318,irregular
631332,elliptical
631341,elliptical
631390,elliptical
631406,sphere
631416,sphere
631439,sphere
631450,sphere
631453,sphere
631456,sphere
631487,sphere
631534,sphere
631556,elliptical
631564,sphere
631623,sphere
631680,espiral
631728,elliptical
631751,elliptical
631766,elliptical
631769,sphere
631782,elliptical
631801,elliptical
631818,sphere
631856,sphere
631862,sphere
631893,elliptical
631903,sphere
631907,elliptical
631953,elliptical
631956,sphere
631982,elliptical
632021,sphere
632027,sphere
632037,sphere
632062,sphere
632089,elliptical
632115,elliptical
632132,sphere
632150,espiral
632153,espiral
632164,elliptical
632198,sphere
632209,sphere
632230,sphere
632263,elliptical
632272,elliptical
632288,sphere
632328,sphere
632330,irregular
632332,sphere
632365,sphere
632420,sphere
632434,espiral
632442,irregular
632444,irregular
632449,elliptical
632467,espiral
632470,elliptical
632504,irregular
632524,elliptical
632558,sphere
632581,sphere
632645,sphere
632653,espiral
632673,espiral
632692,elliptical
632705,sphere
632711,sphere
632715,sphere
632722,espiral
632725,elliptical
632729,sphere
632784,irregular
632799,sphere
632818,elliptical
632868,sphere
632872,elliptical
632873,elliptical
632891,espiral
632895,elliptical
632902,sphere
632910,sphere
632943,elliptical
632979,sphere
633004,sphere
633005,espiral
633026,elliptical
633036,sphere
633056,sphere
633082,irregular
633096,elliptical
633101,elliptical
633107,elliptical
633112,elliptical
633151,sphere
633160,elliptical
633189,espiral
633198,sphere
633203,sphere
633218,espiral
633236,espiral
633237,elliptical
633279,espiral
633365,elliptical
633367,elliptical
633398,sphere
633419,irregular
633438,sphere
633466,sphere
633475,elliptical
633479,espiral
633484,espiral
633492,elliptical
633506,elliptical
633507,sphere
633517,espiral
633537,sphere
633558,sphere
633594,sphere
633643,sphere
633659,elliptical
633671,espiral
633683,sphere
633695,elliptical
633698,irregular
633716,espiral
633740,espiral
633795,elliptical
633814,elliptical
633851,sphere
633886,elliptical
633949,sphere
633953,irregular
634070,sphere
634097,elliptical
634107,elliptical
634124,sphere
634127,sphere
634130,elliptical
634138,sphere
634139,sphere
634144,sphere
634149,elliptical
634173,irregular
634217,espiral
634269,espiral
634273,sphere
634274,elliptical
634320,sphere
634336,elliptical
634352,elliptical
634397,sphere
634406,sphere
634424,sphere
634437,espiral
634469,espiral
634474,sphere
634477,elliptical
634497,elliptical
634505,elliptical
634510,sphere
634514,irregular
634524,elliptical
